Lake Name,Date,Anuraeopsis fissa Gosse 1851,"Anuraeopsis navicula Rousselet, 1911",Ascomorpha ecaudas Perty 1850,Ascomorpha ovalis Bergendal 1892,Ascomorpha saltans Bartsch 1870,Asplanchna herricki De Guerne 1888,Asplanchna priodonta Gosse 1850,Cephalodella gibba Ehrbg. 1832,Collotheca mutabilis Hudson 1885,Collurella ucinata Muller 1773,Conochiloides dossaurius Hudson 1885,Conochilus unicornis Rousselet 1892,Encentrum species,Euchlanis pellucida Harring 1921,Filinia terminalis Platte 1886,Gastropus stylifer Imhoff 1891,Hexarthra mira Hudson 1871,Kellicottia bostonensis Rousselet 1892,Kellicottia longispina Kelicott 1879,Keratella cochlearis Gosse 1851,Keratella crassa Ahlstrom 1943,Keratella earlinae Ahlstrom 1943,Keratella hiemalis Carlin 1943,Keratella serrulata Rylov 1926,Keratella taurocephala Meyers 1938,Keratella tecta Gosse 1841,Lapdella sp,Lecane crepida  Harring 1914,Lecane flexilis Gosse 1886,Lecane luna Muller 1776,Lecane mira Murray 1913,Lecane mucronata Harring & Meyers 1926,Lecane species,Lecane tenuisetta  Harring 1914,lecane tudicola Harring & Meyers 1926,Manfredium eudactylotum Gosse 1886,Microcodon clavus,Monostyla closterocerca Schmarda 1895,Monostyla copeis Harring & Meyers 1926,Monostyla lunaris Ehrbg. 1882,Monostyla obtusa Murray 1913,Ploesoma truncatum Levander 1894,Polyarthra euryptera Wierzejski 1893,Polyarthra major Burckhardt 1900,Polyarthra remata Skorikov 1896,Polyarthra vulgaris Carlin 1943,remove,Synchaeta pectinata Ehrbg.  1892,Total Rotifers,Trichocerca cyclindrica Imhoff 1981,Trichocerca elongata Gosse 1886,Trichocerca insignis Herrick 1885,Trichocerca multicrinis Kelicott 1897,Trichocerca porcellus Gosse 1886,Trichocerca pusilla Jennings 1993,Trichocerca rousseleti Voight 1901,Trichocerca sp,"Trichotria tetractis tetractis (Ehrenberg, 1830) ",Unknown one toe
Squaw,8/8/1995,0.00,0.00,5.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.86,0.00,0.00,0.00,27.05,0.00,0.00,0.94,0.00,1.41,0.00,0.00,0.00,108.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.00,0.00,0.93,0.00,0.00,158.53,11.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,9/14/1995,0.00,0.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,54.75,0.00,1.82,0.00,0.00,17.81,0.00,0.00,0.00,57.83,0.00,0.00,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.81,0.00,0.00,141.38,4.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,6/26/1996,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,39.03,0.00,0.00,18.96,0.00,0.00,0.00,13.85,0.00,33.04,38.62,0.00,2.13,0.00,0.00,0.00,156.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.93,0.00,0.00,311.48,4.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/23/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.04,0.00,0.00,1.79,0.00,0.00,0.00,0.60,0.00,5.65,69.85,0.00,2.52,0.00,0.00,0.00,193.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.42,0.00,0.00,282.54,0.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/21/1996,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24.65,0.00,0.00,0.00,0.00,0.00,0.00,38.68,0.00,62.10,53.34,0.00,23.57,0.00,0.00,0.00,76.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.68,0.00,0.00,321.78,36.76,0.00,0.00,0.00,0.00,0.00,1.49,0.00,0.00,0.00
Squaw,7/14/1997,0.00,0.00,0.28,0.00,0.00,0.00,0.00,0.00,11.90,0.00,0.00,20.86,0.00,0.00,0.00,5.32,0.00,0.00,4.06,0.00,1.12,0.00,0.00,0.00,41.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.42,0.00,0.00,0.00,0.56,0.00,0.00,91.70,5.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/18/1997,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.19,0.00,0.00,0.00,0.00,0.00,0.00,52.63,0.00,0.00,7.24,0.00,21.68,0.00,0.00,0.00,35.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,145.69,21.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/14/1998,0.00,0.00,0.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.21,0.00,0.00,0.00,0.17,0.00,0.51,155.89,0.00,1.53,0.00,0.00,0.00,23.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.70,0.00,0.00,185.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/12/1998,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.00,0.00,8.80,163.40,0.00,15.80,0.00,0.00,0.00,3.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.60,0.00,0.00,246.60,29.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/6/1999,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,1.00,11.50,0.00,0.00,0.00,0.00,0.00,135.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.50,0.00,0.00,171.50,10.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/16/1999,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.98,0.00,0.85,0.00,0.00,0.00,27.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.08,0.00,0.00,94.10,51.02,0.00,0.00,2.13,0.00,0.00,0.85,0.00,0.00,0.00
Squaw,7/11/2000,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.04,37.39,0.00,1.61,0.00,0.00,0.00,59.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.31,0.00,0.00,124.48,0.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/14/2000,0.00,0.00,0.00,0.00,5.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30.24,0.00,32.84,13.72,0.00,7.33,0.00,0.00,0.00,16.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.06,0.00,0.00,170.67,56.23,0.00,0.00,0.00,0.00,0.00,3.41,0.00,0.00,0.00
Squaw,7/9/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,12.57,0.00,3.52,6.00,0.00,17.43,0.00,0.00,0.00,16.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.48,0.00,0.00,71.05,0.95,0.00,0.00,0.00,0.00,0.57,0.00,0.00,0.00,0.38
Squaw,9/5/2001,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.00,0.00,0.00,8.51,0.00,3.20,0.00,0.00,3.60,0.00,0.00,0.00,19.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,0.00,0.00,63.60,21.38,0.00,0.00,0.00,0.00,0.95,0.00,0.00,0.00,0.00
Squaw,8/22/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,1.26,0.00,0.09,0.32,0.00,0.23,0.00,0.00,0.00,7.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.41,0.00,0.00,9.68,0.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,9/19/2002,0.00,0.00,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.14,0.00,0.00,0.00,0.00,0.00,4.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.22,0.00,0.00,5.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/9/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.00,0.00,0.00,0.00,0.00,15.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,1.33,0.00,0.00,17.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/6/2003,0.00,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.08,0.00,0.68,0.60,0.23,0.30,0.00,0.00,0.00,25.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,2.40,0.00,0.08,32.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/13/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.00,0.20,0.00,0.00,0.00,0.00,7.60,0.00,0.60,2.50,0.00,0.10,0.00,0.00,0.00,27.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.20,0.00,0.00,44.40,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00
Squaw,8/3/2004,0.00,0.00,0.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.53,0.00,0.36,0.81,0.00,0.45,0.00,0.00,0.00,86.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.42,0.00,0.00,95.04,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/11/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.80,0.00,0.00,0.00,0.20,0.00,0.00,6.40,0.00,0.70,0.00,0.00,0.00,31.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.00,0.00,0.00,0.00,3.50,0.00,0.00,44.00,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/8/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.34,0.34,0.00,0.34,0.00,0.00,0.00,52.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.76,0.00,0.00,0.00,6.97,0.00,0.00,66.47,0.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/13/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.15,0.00,0.00,0.00,0.25,0.00,0.00,0.20,0.00,0.25,0.00,0.00,0.00,3.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/9/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.54,0.00,0.05,1.13,0.09,0.23,0.00,0.00,0.00,3.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.23,0.00,0.00,7.29,0.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/17/2007,0.00,0.00,1.53,0.00,0.00,0.00,0.00,0.00,6.98,0.00,0.59,0.00,0.00,0.00,0.00,5.99,0.00,0.00,4.01,0.18,0.18,0.00,0.00,0.00,78.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.87,1.17,0.00,137.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/2/2007,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,3.04,0.00,0.00,6.41,0.00,3.38,0.00,0.00,0.00,155.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.90,9.45,0.00,189.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/2/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.90,0.00,0.00,0.00,0.18,0.00,0.12,0.20,0.03,0.04,0.00,0.00,0.00,3.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.00,0.18,0.00,0.11,6.65,1.33,0.00,0.00,0.13,0.00,0.00,0.03,0.00,0.00,0.00
Squaw,8/7/2008,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.18,0.14,0.05,0.00,0.00,0.05,0.00,27.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.22,0.00,0.00,31.82,2.16,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00
Squaw,7/14/2010,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.05,0.00,0.87,0.00,0.00,0.00,0.00,1.65,0.00,0.87,12.82,0.97,1.07,0.00,0.10,0.00,6.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.87,0.00,0.00,0.00,0.00,0.00,1.17,32.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/10/2010,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.31,0.00,0.00,0.00,0.00,0.00,6.80,15.78,0.24,33.51,0.00,0.00,0.00,139.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.97,0.00,0.00,222.20,2.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/19/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00,0.00,0.00,0.54,11.73,0.14,0.00,0.00,0.02,0.00,1.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,8/17/2011,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.10,0.00,0.22,0.71,1.05,0.00,0.00,0.05,0.00,0.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.00,0.00,2.22,0.00,0.03,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Squaw,7/19/2012,0.00,0.00,7.93,0.00,0.00,0.00,0.00,0.00,0.91,0.00,0.00,0.00,0.00,0.00,0.00,17.36,0.00,2.02,1.09,0.28,0.00,0.00,0.00,0.00,18.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.23,0.00,0.00,0.00,0.61,0.00,0.17,50.47,1.78,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00
Sunday,8/27/2002,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.56,0.00,0.00,0.00,0.84,0.00,0.00,0.00,0.00,6.84,0.00,0.00,0.00,1.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.62,0.00,1.13,0.00,0.00,13.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,9/12/2002,0.00,0.00,0.43,0.00,0.00,0.00,1.06,0.00,0.00,0.00,0.00,1.91,0.00,0.00,0.00,1.01,0.00,0.32,0.00,0.00,24.39,0.00,0.00,0.00,0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.43,0.00,3.93,0.00,0.00,0.00,0.00,34.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,7/10/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.71,0.00,0.00,0.00,1.49,0.00,0.00,3.97,0.00,14.94,0.00,0.00,0.00,0.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,4.18,0.00,0.00,26.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,8/7/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.50,23.38,0.00,0.00,0.00,1.63,0.00,1.13,0.25,0.63,16.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.00,0.00,45.63,0.00,0.00,89.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,7/21/2004,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,0.50,0.00,0.00,12.88,0.00,118.13,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23.50,0.00,0.00,156.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,7/13/2005,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,18.50,0.00,0.00,0.00,4.50,0.00,16.50,0.50,3.50,338.50,0.00,0.00,0.00,14.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25.00,0.00,0.00,422.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,8/11/2005,0.00,0.00,0.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.85,0.00,0.00,0.00,1.43,0.00,0.57,0.00,0.00,75.67,0.00,0.00,0.00,4.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.00,0.43,0.00,47.60,0.00,0.00,137.09,0.00,0.00,0.00,3.28,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,7/24/2006,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34.50,0.00,0.00,0.00,2.00,0.00,1.00,0.00,1.00,244.00,0.00,0.00,0.00,49.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.00,0.00,0.00,363.00,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00
Sunday,8/11/2006,0.00,0.00,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.60,0.00,0.00,0.00,0.20,0.00,10.80,0.00,0.20,39.80,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.00,0.00,9.20,0.00,0.00,127.20,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00
Trout,8/12/2002,0.00,0.00,0.51,0.00,0.00,0.09,0.00,0.00,0.00,0.00,0.00,0.39,0.00,0.00,0.00,0.60,0.00,0.00,0.04,0.34,7.54,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.00,0.00,0.00,3.90,0.00,1.33,15.98,0.99,0.00,0.00,0.09,0.00,0.04,0.00,0.00,0.00,0.00
Trout,9/9/2002,0.00,0.00,3.35,0.00,0.00,0.18,0.00,0.00,0.27,0.00,0.00,0.00,0.00,0.00,0.00,4.65,0.00,0.00,0.04,3.22,14.01,0.00,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.73,0.00,0.15,0.00,0.35,27.84,0.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Trout,7/14/2003,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.91,0.00,0.00,0.00,0.19,0.00,0.00,44.38,3.62,0.00,20.95,0.76,0.00,1.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.24,0.00,1.71,82.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Trout,9/3/2003,0.00,0.00,0.25,0.00,0.00,0.31,0.00,0.00,0.00,0.00,0.00,0.19,0.00,0.00,0.31,0.00,0.00,0.19,0.75,0.13,0.00,3.63,0.00,0.00,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.44,1.06,0.00,0.50,8.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Trout,7/7/2004,0.00,0.00,0.00,0.00,0.00,0.00,7.45,0.00,0.00,0.00,38.00,7.82,0.00,0.00,0.00,1.12,0.00,0.00,30.92,23.84,0.00,27.57,0.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.12,0.00,18.63,0.00,0.00,169.14,9.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.98
Trout,8/9/2004,0.00,0.00,0.00,0.00,0.00,2.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.10,0.31,0.00,0.21,4.57,4.99,0.00,2.49,0.10,0.00,3.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.42,0.00,6.75,0.00,0.00,32.19,0.94,0.00,0.00,0.00,0.00,0.00,0.73,0.00,0.00,3.32
Trout,7/18/2005,0.00,0.00,0.35,0.00,0.00,0.00,0.00,0.00,1.15,0.00,0.00,0.44,0.00,0.00,0.71,1.32,0.00,0.09,0.27,52.41,0.71,0.00,0.44,0.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,7.24,0.00,2.21,70.33,0.00,0.00,0.00,0.09,0.00,0.00,0.62,0.00,0.00,0.00
Trout,8/15/2005,0.00,0.00,1.84,0.00,0.00,0.00,0.00,0.00,1.49,0.00,0.00,7.35,0.00,0.00,0.00,1.49,0.00,0.00,0.00,18.46,2.19,0.00,0.35,0.00,0.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.66,0.00,0.00,0.00,7.26,0.00,3.33,46.29,0.00,0.00,0.00,0.09,0.00,0.00,0.18,0.00,0.00,0.00
Trout,7/10/2006,0.00,0.00,0.13,0.00,0.00,0.00,0.00,0.00,0.13,0.00,0.38,1.65,0.00,0.00,41.29,0.00,0.00,1.01,4.05,12.16,3.93,0.00,0.00,0.00,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.38,0.00,0.00,0.00,6.97,0.00,0.38,74.48,0.13,0.00,0.00,0.25,0.00,0.00,0.13,0.00,0.00,0.00
